country,alpha_2_code,alpha_3_code,numeric_code,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP)
South Sudan,SS,SSD,728,2022,10913164,,,-6.68732094212652,,3.0210780434718
Spain,ES,ESP,724,1960,30455000,6215.03628303374,12014292254.6682,1.17777108409632,69.1092682926829,2.25074702204848
Spain,ES,ESP,724,1961,30739250,6886.53906136078,13771365311.6801,0.809252873882167,69.4804878048781,2.03124482602107
Spain,ES,ESP,724,1962,31023366,7502.64123248001,16068290740.3023,5.70647719271309,69.5190243902439,2.26774589192604
Spain,ES,ESP,724,1963,31296651,8150.83139574788,18990535037.939,8.74369768409153,69.6812195121951,1.96963291958044
Spain,ES,ESP,724,1964,31609195,8498.64737489621,21214320908.7775,6.97924673989605,70.399756097561,1.93055857347098
Spain,ES,ESP,724,1965,31954292,8932.55704709902,24646865294.9947,13.2141378382198,70.8092682926829,1.88486682463102
Spain,ES,ESP,724,1966,32283194,9482.21611422722,28478655146.859,6.24036708297987,71.0551219512195,2.07961936015824
Spain,ES,ESP,724,1967,32682947,9772.76322009005,31375464705.1608,6.39163108782116,71.2529268292683,1.85195694357998
Spain,ES,ESP,724,1968,33113134,10282.1364767468,31188508104.3807,4.95436611736463,71.5378048780488,2.29767251939567
Spain,ES,ESP,724,1969,33441054,11088.1616945848,35653004591.7683,2.16034713599867,71.0575609756098,2.43416753437938
Spain,ES,ESP,724,1970,33814531,11436.0331188603,40471022106.0138,5.73114484293532,72.0273170731707,2.28661622551749
Spain,ES,ESP,724,1971,34224490,11824.3924635801,46106900598.8024,8.23688714893602,71.630243902439,2.1079717457114
Spain,ES,ESP,724,1972,34604469,12647.6294952165,58555487962.7233,8.27228754941943,72.8180487804878,2.31778209800765
Spain,ES,ESP,724,1973,34988947,13482.8822077544,78071719017.7042,11.4167076137084,72.6107317073171,2.11074172547559
Spain,ES,ESP,724,1974,35373335,14085.7110758222,96948485722.5267,15.680373398539,72.969756097561,2.20756393740679
Spain,ES,ESP,724,1975,35757900,14009.7754794436,113934171014.493,16.9532859334982,73.3187804878049,2.00426223337861
Spain,ES,ESP,724,1976,36137812,14320.4804389576,117234501367.819,17.6248800527482,73.6426829268293,2.32104693213536
Spain,ES,ESP,724,1977,36511638,14576.1951146606,130823347207.01,24.5380632929205,74.1319512195122,2.31423266289489
Spain,ES,ESP,724,1978,36864898,14647.7246126266,158522927517.361,19.7736704973662,74.2956097560976,2.35795730062073
Spain,ES,ESP,724,1979,37191330,14525.1922827734,212392352503.718,15.6602355971772,74.8187804878049,2.4970649013133
Spain,ES,ESP,724,1980,37491165,14727.283522557,229755263402.181,15.5619020957245,75.3492682926829,2.48989578488601
Spain,ES,ESP,724,1981,37758631,14603.5909310161,199125227969.003,14.5493457170322,75.5285365853659,2.58210874483481
Spain,ES,ESP,724,1982,37986012,14697.1136411382,192294673633.197,14.4150020548327,76.1341463414634,2.66030674579303
Spain,ES,ESP,724,1983,38171525,14884.5774725596,167322796983.759,12.1740727351699,75.9090243902439,2.93627289991861
Spain,ES,ESP,724,1984,38330364,15087.438954457,168552857586.421,11.2802765604038,76.2953658536586,2.96600550441302
Spain,ES,ESP,724,1985,38469512,15381.8445670239,178339212328.767,8.81445506678387,76.259512195122,2.95472170818505
Spain,ES,ESP,724,1986,38584624,15834.8828670987,248144330521.564,8.79493932290321,76.5104878048781,2.6250366796807
Spain,ES,ESP,724,1987,38684815,16669.9770385052,314786221533.486,5.24801863489594,76.7280487804878,2.6147006889558
Spain,ES,ESP,724,1988,38766939,17482.0869882871,370872708184.545,4.83727066490361,76.7470731707317,2.48937521722977
Spain,ES,ESP,724,1989,38827764,18297.2443971757,410262872803.935,6.79143584025099,76.8136585365854,2.35967514225005
Spain,ES,ESP,724,1990,38867322,18969.8086426392,530515703558.603,6.72181952228657,76.8375609756098,2.29330520898016
Spain,ES,ESP,724,1991,38966376,19403.3303796801,570816810248.198,5.93421344335924,76.9712195121951,2.12919223112803
Spain,ES,ESP,724,1992,39157685,19487.9512119662,623343892410.206,5.9245312622849,77.41,2.04280367601027
Spain,ES,ESP,724,1993,39361262,19187.1823103537,520853333769.12,4.56907173681813,77.5465853658537,2.0118717370405
Spain,ES,ESP,724,1994,39549108,19551.1452944731,519422964849.087,4.71841373967329,77.9014634146342,2.00133740218861
Spain,ES,ESP,724,1995,39724050,20001.790799896,609570971443.822,4.67380337624704,77.9807317073171,1.91702239465122
Spain,ES,ESP,724,1996,39889852,20448.6014871574,633528195192.434,3.55884559338558,78.1204878048781,1.81443901615473
Spain,ES,ESP,724,1997,40057389,21117.0185808291,583087704545.455,1.97107395582926,78.6041463414634,1.72281567944182
Spain,ES,ESP,724,1998,40223509,21953.667519614,611311425548.502,1.8343299990841,78.6658536585366,1.75731994886122
Spain,ES,ESP,724,1999,40386875,22846.7177460286,629140626498.843,2.31034813987067,78.7170731707317,1.75523458900652
Spain,ES,ESP,724,2000,40567864,23937.9685518675,594084216555.295,3.43351563418767,78.9658536585366,1.72551798839458
Spain,ES,ESP,724,2001,40850412,24707.3670736861,619140631735.828,3.58983413338112,79.3682926829268,1.62958403293614
Spain,ES,ESP,724,2002,41431558,25026.0864710207,700728756159.217,3.06565685902219,79.5682926829268,1.45597370162444
Spain,ES,ESP,724,2003,42187645,25310.4563874129,900043963152.155,3.03888839396655,79.619512195122,1.42254439300681
Spain,ES,ESP,724,2004,42921895,25654.3365515924,1059088286010.81,3.03924881090925,79.8707317073171,1.43022117967926
Spain,ES,ESP,724,2005,43653155,26145.8085786196,1137786490870.04,3.36881409750383,80.1707317073171,1.38717775355122
Spain,ES,ESP,724,2006,44397319,26762.2672557942,1237088785672.94,3.51557576832128,80.8219512195122,1.37000746147478
Spain,ES,ESP,724,2007,45226803,27218.4492597353,1437831552930.98,2.78679745804946,80.8731707317073,1.36310631227691
Spain,ES,ESP,724,2008,45954106,27025.2949432871,1586564225114.84,4.07534335957339,81.1756097560976,1.36762048450666
Spain,ES,ESP,724,2009,46362946,25778.9564650653,1462916148401.17,-0.28781308353524,81.4756097560976,1.35835383696039
Spain,ES,ESP,724,2010,46576897,25702.3468448149,1401381945416.67,1.79986457728769,81.6268292682927,1.3873781239833
Spain,ES,ESP,724,2011,46742697,25402.6050717462,1454580711702.34,3.1961018883379,82.4756097560976,1.33187655521014
Spain,ES,ESP,724,2012,46773055,24634.9620884239,1314155086548.05,2.44612782366809,82.4268292682927,1.42363040003724
Spain,ES,ESP,724,2013,46620045,24368.9682370919,1346529739593.34,1.40858109183019,83.0780487804878,1.27236040392798
Spain,ES,ESP,724,2014,46480882,24783.0829468685,1366800133424.7,-0.151114837527235,83.2292682926829,1.25391242368837
Spain,ES,ESP,724,2015,46444832,25754.36102944,1195894016724.61,-0.500365709903242,82.8317073170732,1.2702320395662
Spain,ES,ESP,724,2016,46484062,26514.3248119679,1236606698893.78,-0.202598000426452,83.3292682926829,1.13713590926222
Spain,ES,ESP,724,2017,46593236,27239.3524364815,1313739000871.77,1.95607633363963,83.2829268292683,1.23002910987775
Spain,ES,ESP,724,2018,46797754,27739.8647682529,1423751671292.55,1.6749813686379,83.4317073170732,1.25433377164601
Spain,ES,ESP,724,2019,47134837,28087.8979203438,1396786257474.51,0.699518994458739,83.8317073170732,1.23270491757212
Spain,ES,ESP,724,2020,47365655,24829.6485910222,1281402401923.74,-0.322753017299739,82.3317073170732,1.3678936018154
Spain,ES,ESP,724,2021,47415794,26391.5972251563,1456884138329.43,3.0931351197642,83.1780487804878,1.36942532659619
Spain,ES,ESP,724,2022,47778340,27702.7452993409,1424534712303.51,8.39057634118627,,1.46603384385733
Sri Lanka,LK,LKA,144,1960,9783871,,1406432689.07563,-1.54467680609201,60.699,1.18305236461286
Sri Lanka,LK,LKA,144,1961,10022888,651.563645624894,1407026659.66387,1.1344436397999,61.328,1.18327272727273
Sri Lanka,LK,LKA,144,1962,10267067,660.352864165271,1438767407.40741,1.50357995251549,61.733,1.08285509325681
Sri Lanka,LK,LKA,144,1963,10517531,660.850898686176,1223818201.68067,2.27290539996214,61.976,0.897791926307234
Sri Lanka,LK,LKA,144,1964,10774086,670.315539631854,1306652050.42017,3.19564717604592,62.174,0.851725907866034
Sri Lanka,LK,LKA,144,1965,11035224,671.056337508956,1683403361.3445401,0.222783306254021,62.637,0.852610094012865
Sri Lanka,LK,LKA,144,1966,11299721,688.27199539999,1750630252.10084,-0.155601659973846,63.055,0.872915916996522
Sri Lanka,LK,LKA,144,1967,11571008,715.414126103391,1855555555.55556,2.18923933203517,63.51,0.845136660396149
Sri Lanka,LK,LKA,144,1968,11846815,739.294129406503,1771260504.20168,5.86056644898579,63.777,0.79453205188019
Sri Lanka,LK,LKA,144,1969,12119207,778.445447385093,1953613445.37815,7.45695273372576,63.993,0.807396323215049
Sri Lanka,LK,LKA,144,1970,12388769,790.799959164555,2142184873.94958,5.86695607765968,65.267,0.916642271662763
Sri Lanka,LK,LKA,144,1971,12654651,784.302628170117,2158178752.10793,2.66538020859991,65.922,1.3626334519573
Sri Lanka,LK,LKA,144,1972,12914457,765.369817296924,2352093802.34506,6.34948605013613,65.828,
Sri Lanka,LK,LKA,144,1973,13169737,803.502195187049,2622500000,9.62664310171122,65.939,0.874809823951315
Sri Lanka,LK,LKA,144,1974,13418276,818.948354243057,3230375939.84962,12.3028867952472,65.999,0.795086449875899
Sri Lanka,LK,LKA,144,1975,13662873,853.559800643365,3369329529.24394,6.62599255320979,66.237,0.803589569928886
Sri Lanka,LK,LKA,144,1976,13910170,866.346129225172,3056361474.4352,1.3295186805823,66.513,0.659239148428964
Sri Lanka,LK,LKA,144,1977,14159052,894.529887167203,3523788049.60541,1.22487958802845,66.551,0.684373884143159
Sri Lanka,LK,LKA,144,1978,14414816,928.33602113143,2501281229.98078,12.141597276466,67.566,0.803000117192078
Sri Lanka,LK,LKA,144,1979,14680387,969.913372093744,3358445728.96596,10.731921430873,68.13,0.834462748391777
Sri Lanka,LK,LKA,144,1980,14943645,1008.52918081659,4067150635.20871,26.1454101014465,68.661,0.765779307649526
Sri Lanka,LK,LKA,144,1981,15198918,1048.10640100963,4391688311.68831,17.9689954960101,69.212,0.62679842362214
Sri Lanka,LK,LKA,144,1982,15438753,1074.55744367113,4817779913.50312,10.8257491675687,69.674,0.544740925855015
Sri Lanka,LK,LKA,144,1983,15658442,1110.48466563516,5141478963.02592,13.9643880065001,70.068,0.889137424856704
Sri Lanka,LK,LKA,144,1984,15872577,1151.36456887056,5870951257.86164,16.6382537479217,70.649,0.922430502256969
Sri Lanka,LK,LKA,144,1985,16092338,1192.41656658881,5953387334.31517,1.48118012235429,70.969,3.16076982294072
Sri Lanka,LK,LKA,144,1986,16317995,1227.14502149179,6378443968.59386,7.97636193570627,71.421,2.69665801174543
Sri Lanka,LK,LKA,144,1987,16547139,1231.03408012504,6653634510.86957,7.71716560559269,71.457,3.39314670882408
Sri Lanka,LK,LKA,144,1988,16773736,1244.43238259785,6961175730.90223,13.9915489002075,71.549,2.37118324909227
Sri Lanka,LK,LKA,144,1989,16990575,1256.79862981074,6936477115.11789,11.5675360890558,69.761,1.79859542421127
Sri Lanka,LK,LKA,144,1990,17204094,1320.63735449785,7973539690.4643,21.495252052759,71.927,2.32848743256346
Sri Lanka,LK,LKA,144,1991,17416596,1364.53204007704,8925839980.66232,12.1856307214389,71.751,3.082087848635
Sri Lanka,LK,LKA,144,1992,17624457,1407.77008539644,9680880675.33653,11.3834370512206,72.53,3.36763990096007
Sri Lanka,LK,LKA,144,1993,17825611,1487.92491205946,10339859271.5232,11.7467370174946,73.052,3.43178565351856
Sri Lanka,LK,LKA,144,1994,18011744,1555.010257805,11645649534.6014,8.44871248698348,72.882,3.72933805803649
Sri Lanka,LK,LKA,144,1995,18177572,1625.57106753169,12859512195.122,7.67484873449805,72.26,5.86113224274153
Sri Lanka,LK,LKA,144,1996,18322506,1673.99508371873,13701791206.803,15.9358310447214,72.261,5.51978316113981
Sri Lanka,LK,LKA,144,1997,18449123,1768.99657432231,14917511442.6174,9.57369626405162,72.136,4.63060207374592
Sri Lanka,LK,LKA,144,1998,18560798,1840.96789310421,15545384018.6191,9.36424300683229,72.081,4.64346408117958
Sri Lanka,LK,LKA,144,1999,18670411,1908.86642521177,15373003963.7599,4.69170563048438,72.618,4.0301638395602
Sri Lanka,LK,LKA,144,2000,18776371,2011.98047068636,16016130112.9723,6.17627591012045,70.355,5.03387296841704
Sri Lanka,LK,LKA,144,2001,18920275,1965.82091122656,15467999433.7511,14.15845579912,70.787,4.28699058949232
Sri Lanka,LK,LKA,144,2002,19110707,2023.39393567496,16285197574.7439,9.55103167007251,71.117,3.34258944021437
Sri Lanka,LK,LKA,144,2003,19303180,2122.2151440587,18710453791.9602,6.31463787051174,71.373,2.86891182725842
Sri Lanka,LK,LKA,144,2004,19490431,2216.27205437473,20457644035.9719,7.57592582995856,67.091,2.99735847919569
Sri Lanka,LK,LKA,144,2005,19673866,2332.65231790321,24106796019.9005,11.6396860971118,72.118,2.6395333951407
Sri Lanka,LK,LKA,144,2006,19870706,2486.64762174852,27890790083.219,10.0201836057035,71.969,2.79877359903086
Sri Lanka,LK,LKA,144,2007,20078655,2628.1568031565,31997202612.9448,15.8421114924843,72.049,3.26060835702917
Sri Lanka,LK,LKA,144,2008,20285643,2756.12197984815,39744303906.4377,22.5644955300126,71.729,3.24360178402603
Sri Lanka,LK,LKA,144,2009,20482477,2826.23541535354,41580817112.8567,3.46496322106074,69.187,3.16189871004304
Sri Lanka,LK,LKA,144,2010,20668557,3025.30115104182,58019026505.0527,6.2176488930462,73.215,2.70074784039336
Sri Lanka,LK,LKA,144,2011,20859743,3257.44744034531,67101713795.8986,6.7167684358855,73.38,2.68531865302989
Sri Lanka,LK,LKA,144,2012,21017147,3512.13425627403,69233385160.8634,7.54291373239436,73.906,2.15519951243996
Sri Lanka,LK,LKA,144,2013,21131756,3634.61702853361,75248910875.4524,6.90845034828434,74.239,2.15404824269909
Sri Lanka,LK,LKA,144,2014,21239457,3846.82623839724,80720442913.0281,3.1790022823606,74.651,2.41264701190051
Sri Lanka,LK,LKA,144,2015,21336697,3990.35311739446,83118677957.8894,3.76836783062105,74.927,2.41701116575955
Sri Lanka,LK,LKA,144,2016,21425494,4174.63699572818,85816595299.7365,3.9588884659307,75.331,1.97935533284589
Sri Lanka,LK,LKA,144,2017,21506813,4427.54255069831,92061614515.9046,7.70413767850602,75.403,1.97692843257215
Sri Lanka,LK,LKA,144,2018,21670000,4495.71046284418,92095811316.3413,2.13503773713194,75.748,1.73469354853576
Sri Lanka,LK,LKA,144,2019,21803000,4458.43442725849,86545573251.9399,3.52839358231838,76.008,1.75219928060225
Sri Lanka,LK,LKA,144,2020,21919000,4229.74959441854,82160996720.7744,6.15394508391743,76.393,1.73988733298184
Sri Lanka,LK,LKA,144,2021,22156000,4331.47367859957,86558053936.2451,7.01478071238157,76.399,1.89424834227119
Sri Lanka,LK,LKA,144,2022,22181000,3988.08015990353,72489075663.3943,49.7211021114331,,1.43043206686897
Saint Kitts and Nevis,KN,KNA,659,1960,56660,,,,55.909,
Saint Kitts and Nevis,KN,KNA,659,1961,56247,,,,55.818,
Saint Kitts and Nevis,KN,KNA,659,1962,55404,,,,57.183,
Saint Kitts and Nevis,KN,KNA,659,1963,54391,,,,58.608,
Saint Kitts and Nevis,KN,KNA,659,1964,53255,,,,59.037,
Saint Kitts and Nevis,KN,KNA,659,1965,52016,,,,59.593,
Saint Kitts and Nevis,KN,KNA,659,1966,50683,,,,60.022,
Saint Kitts and Nevis,KN,KNA,659,1967,49269,,,,60.504,
Saint Kitts and Nevis,KN,KNA,659,1968,47772,,,,60.795,
Saint Kitts and Nevis,KN,KNA,659,1969,46135,,,,60.824,
Saint Kitts and Nevis,KN,KNA,659,1970,44968,,,,61.291,
Saint Kitts and Nevis,KN,KNA,659,1971,44583,,,,60.747,
Saint Kitts and Nevis,KN,KNA,659,1972,44416,,,,60.187,
Saint Kitts and Nevis,KN,KNA,659,1973,44242,,,,60.275,
Saint Kitts and Nevis,KN,KNA,659,1974,44056,,,,61.722,
Saint Kitts and Nevis,KN,KNA,659,1975,43888,,,,63.098,
Saint Kitts and Nevis,KN,KNA,659,1976,43740,,,,63.682,
Saint Kitts and Nevis,KN,KNA,659,1977,43603,4438.58362155273,43200441.4814815,,63.781,
Saint Kitts and Nevis,KN,KNA,659,1978,43465,4626.77134866939,48137645.1851852,,63.352,
Saint Kitts and Nevis,KN,KNA,659,1979,43278,4999.80913993524,57544366.2962963,,63.233,
Saint Kitts and Nevis,KN,KNA,659,1980,43097,5444.5697081769,67214814.8148148,17.7366548046812,63.358,
Saint Kitts and Nevis,KN,KNA,659,1981,42953,5547.327224913,79844444.4444444,10.476363196689,63.879,
Saint Kitts and Nevis,KN,KNA,659,1982,42794,5598.43589141435,86622222.2222222,5.9272229820199,64.279,
Saint Kitts and Nevis,KN,KNA,659,1983,42600,5690.67145764225,87974074.0740741,2.29153537034707,64.634,
Saint Kitts and Nevis,KN,KNA,659,1984,42380,6227.35548390237,98703703.7037037,2.71490470548817,65.278,
Saint Kitts and Nevis,KN,KNA,659,1985,42144,6797.65247480364,109707407.407407,2.61954629955702,65.795,
Saint Kitts and Nevis,KN,KNA,659,1986,41889,7581.54672456676,128996296.296296,-0.00668553372426754,65.511,
Saint Kitts and Nevis,KN,KNA,659,1987,41617,8130.96139888152,145985185.185185,0.963012648651574,65.476,
Saint Kitts and Nevis,KN,KNA,659,1988,41321,8944.69200280116,168570370.37037,0.232525033997793,65.45,
Saint Kitts and Nevis,KN,KNA,659,1989,40992,9510.56634045375,183351851.851852,5.16996495562573,64.992,
Saint Kitts and Nevis,KN,KNA,659,1990,40636,10061.8035356808,212800000,4.01098407755617,65.188,
Saint Kitts and Nevis,KN,KNA,659,1991,40542,9897.07629186899,213533333.333333,4.32373944355424,66.15,
Saint Kitts and Nevis,KN,KNA,659,1992,40900,10229.2520251712,231448148.148148,2.85844672514457,66.972,
Saint Kitts and Nevis,KN,KNA,659,1993,41447,10780.8565024877,251855555.555556,1.79486146433783,67.58,
Saint Kitts and Nevis,KN,KNA,659,1994,42001,11202.6868697839,282151851.851852,1.4422695880494,67.294,
Saint Kitts and Nevis,KN,KNA,659,1995,42550,11653.4202615845,302525925.925926,2.95680025092623,67.152,
Saint Kitts and Nevis,KN,KNA,659,1996,43097,12177.7599750357,318355555.555556,2.08657385169121,67.313,
Saint Kitts and Nevis,KN,KNA,659,1997,43656,12842.193511308,355040225.410596,8.90518339116017,67.853,
Saint Kitts and Nevis,KN,KNA,659,1998,44230,12613.8348232994,357876394.913432,3.44635865955273,67.69,
Saint Kitts and Nevis,KN,KNA,659,1999,44825,12847.1607319337,378111444.778111,3.36303630363044,68.709,
Saint Kitts and Nevis,KN,KNA,659,2000,45461,13939.5943845047,391558224.891558,2.14885532743698,69.781,
Saint Kitts and Nevis,KN,KNA,659,2001,45986,14504.4019250728,424024024.024024,2.30344748349255,70.2,
Saint Kitts and Nevis,KN,KNA,659,2002,46264,14614.4319259511,442976235.494754,2.04109102620208,70.452,
Saint Kitts and Nevis,KN,KNA,659,2003,46431,13989.0919328062,426068624.179735,2.23543664374552,70.768,
Saint Kitts and Nevis,KN,KNA,659,2004,46580,14501.6079689262,467998370.37037,2.31455462238094,71.303,
Saint Kitts and Nevis,KN,KNA,659,2005,46725,15863.6411622622,512065370.37037,3.37781903988237,71.362,
Saint Kitts and Nevis,KN,KNA,659,2006,46874,16311.3914071139,612075000,8.48748575845871,71.288,
Saint Kitts and Nevis,KN,KNA,659,2007,47015,16360.1456354614,658340703.703704,4.4808860861472,71.367,
Saint Kitts and Nevis,KN,KNA,659,2008,47156,18134.5827002459,743552925.925926,5.30029675072593,71.374,
Saint Kitts and Nevis,KN,KNA,659,2009,47286,17473.5883244316,740371851.851852,2.05793709041803,71.393,
Saint Kitts and Nevis,KN,KNA,659,2010,47403,17438.1255523404,749534037.037037,0.850878649796536,71.27,
Saint Kitts and Nevis,KN,KNA,659,2011,47581,17653.7411196915,806446925.925926,5.8351651957082,71.538,
Saint Kitts and Nevis,KN,KNA,659,2012,47727,17507.2043836327,801604296.296296,0.816089281562368,71.669,
Saint Kitts and Nevis,KN,KNA,659,2013,47767,18491.3371721704,860296296.296296,1.10698554000139,71.457,
Saint Kitts and Nevis,KN,KNA,659,2014,47789,19884.0959966874,885566666.666667,0.247865392365128,70.966,
Saint Kitts and Nevis,KN,KNA,659,2015,47790,20025.652352499,892225925.925926,-2.30187563045635,70.763,
Saint Kitts and Nevis,KN,KNA,659,2016,47788,20812.0611907338,948748148.148148,-0.687037123294042,71.74,
Saint Kitts and Nevis,KN,KNA,659,2017,47785,20817.1381847743,1009466666.66667,0.694916711613226,71.84,
Saint Kitts and Nevis,KN,KNA,659,2018,47761,21255.1548395876,1029140740.74074,-1.03712214131536,71.467,
Saint Kitts and Nevis,KN,KNA,659,2019,47712,22138.5921645766,1090255555.55556,-0.32956206366359603,71.572,
Saint Kitts and Nevis,KN,KNA,659,2020,47642,18943.1124027399,859733333.333333,-1.16724501769363,71.627,
Saint Kitts and Nevis,KN,KNA,659,2021,47606,18788.4242094388,822592592.592593,1.19568887038332,71.682,
Saint Kitts and Nevis,KN,KNA,659,2022,47657,20428.4147408569,926838864.921867,2.66738842693243,,
Saint Lucia,LC,LCA,662,1960,91614,,,,55.724,
Saint Lucia,LC,LCA,662,1961,92761,,,,56.993,
Saint Lucia,LC,LCA,662,1962,93823,,,,58.041,
